filename,measurementHeight,stemDiameter,easting,northing,utmZone,decimalLatitude,decimalLongitude,stemAzimuth,stemDistance,measurementHeight_inches,stemDiameter_inches,stemDistance_inches,stemAzimuth_rad,X,Y
2015-10,130.0,30.5,320612.15,4097237.8,11N,37.004195,-119.016131,167.9,10.5,51.18113,12.0078805,413.38605,2.9304078140984795,2.2009949104901274,-10.266723985965365
2015-10,130.0,18.3,320612.15,4097237.8,11N,37.004195,-119.016131,46.5,13.4,51.18113,7.204728300000001,527.55934,0.8115781021773633,9.720016571564654,9.223951314296302
2015-10,130.0,13.1,320612.15,4097237.8,11N,37.004195,-119.016131,37.1,11.4,51.18113,5.1574831,448.81914,0.6475171524898963,6.876571060296221,9.092456788607606
2015-10,130.0,134.8,320612.15,4097237.8,11N,37.004195,-119.016131,170.6,13.4,51.18113,53.070894800000005,527.55934,2.977531703902326,2.1885678940377398,-13.22006696553339
2015-10,130.0,23.5,320612.15,4097237.8,11N,37.004195,-119.016131,345.7,5.8,51.18113,9.2519735,228.34658,6.033603224144397,-1.4325942737919126,5.620291242159842
2015-10,130.0,11.7,320612.15,4097237.8,11N,37.004195,-119.016131,55.3,10.2,51.18113,4.6063017,401.57502,0.9651670763528641,8.38586921851352,5.806651138994612
2015-10,130.0,72.1,320612.15,4097237.8,11N,37.004195,-119.016131,40.4,20.9,51.18113,28.385842099999998,822.8350899999999,0.7051130178057091,13.545705932219434,15.916150627517798
2015-10,130.0,15.5,320612.15,4097237.8,11N,37.004195,-119.016131,132.4,3.2,51.18113,6.1023655,125.98432000000001,2.3108159296404924,2.3630570900028283,-2.1577676402679153
2015-10,130.0,23.0,320612.15,4097237.8,11N,37.004195,-119.016131,314.4,0.2,51.18113,9.055123,7.874020000000001,5.487315168270172,-0.14289453592656073,0.13993266810267302
2015-10,130.0,26.7,320612.15,4097237.8,11N,37.004195,-119.016131,275.1,25.8,51.18113,10.5118167,1015.7485800000001,4.801400772236401,-25.697859487597853,2.293472859154204
2015-10,130.0,56.5,320612.15,4097237.8,11N,37.004195,-119.016131,277.3,17.9,51.18113,22.2441065,704.72479,4.839798015780276,-17.75491052236153,2.274456493964171
2015-10,130.0,25.2,320612.15,4097237.8,11N,37.004195,-119.016131,182.5,9.6,51.18113,9.9212652,377.95296,3.1852258848896513,-0.41874611870722395,-9.590862927185835
2015-10,130.0,11.6,320612.15,4097237.8,11N,37.004195,-119.016131,35.3,16.6,51.18113,4.5669316,653.54366,0.6161012259539983,9.592436564766189,13.547883995330661
2015-10,130.0,22.2,320612.15,4097237.8,11N,37.004195,-119.016131,127.6,7.2,51.18113,8.7401622,283.46472,2.2270401255447645,5.704485432157373,-4.393045180089127
2015-10,130.0,15.9,320612.15,4097237.8,11N,37.004195,-119.016131,204.7,9.5,51.18113,6.2598459,374.01595000000003,3.5726889788323923,-3.9697372011102265,-8.630827686503858
2015-10,130.0,95.2,320612.15,4097237.8,11N,37.004195,-119.016131,54.9,12.3,51.18113,37.480335200000006,484.25223000000005,0.9581857593448869,10.063241524327788,7.072564600132327
2015-10,130.0,10.2,320612.15,4097237.8,11N,37.004195,-119.016131,75.1,12.1,51.18113,4.0157502,476.37820999999997,1.3107422682477414,11.693150559788084,3.111306797171825
2015-10,130.0,33.2,320612.15,4097237.8,11N,37.004195,-119.016131,122.6,3.7,51.18113,13.070873200000001,145.66937000000001,2.139773662945048,3.117073868926446,-1.9934519045253938
2015-10,130.0,51.5,320612.15,4097237.8,11N,37.004195,-119.016131,80.4,8.9,51.18113,20.2756015,350.39389,1.4032447186034411,8.775364729927494,1.4842418457733089
2015-10,130.0,19.0,320612.15,4097237.8,11N,37.004195,-119.016131,342.9,6.9,51.18113,7.480319000000001,271.65369000000004,5.984734005088556,-2.0288782441028994,6.5949718021084776
2015-10,130.0,18.5,320612.15,4097237.8,11N,37.004195,-119.016131,27.7,18.9,51.18113,7.283468500000001,744.09489,0.4834562028024293,8.78551466419531,16.73393952675846
2015-10,130.0,11.8,320612.15,4097237.8,11N,37.004195,-119.016131,104.1,2.3,51.18113,4.645671800000001,90.55122999999999,1.816887751326097,2.2307056351549175,-0.5603145271078516
2015-10,130.0,13.1,320612.15,4097237.8,11N,37.004195,-119.016131,123.5,7.5,51.18113,5.1574831,295.27575,2.155481626212997,6.254143665503761,-4.1395273898404366
2015-10,130.0,29.6,320612.15,4097237.8,11N,37.004195,-119.016131,152.5,10.4,51.18113,11.653549600000002,409.44904,2.6616271092913526,4.8021855776443525,-9.224912665053505
2021-09,130.0,11.6,321363.49,4097510.07,11N,37.006791,-119.007756,118.1,7.6,51.18113,4.5669316,299.21276,2.0612338466053033,6.704164181734274,-3.579690297267516
2021-09,131.0,30.5,321363.49,4097510.07,11N,37.006791,-119.007756,346.5,9.8,51.574831,12.0078805,385.82698000000005,6.047565858160352,-2.287764565787871,9.529225219897231
2021-09,130.0,45.7,321363.49,4097510.07,11N,37.006791,-119.007756,203.3,12.8,51.18113,17.992135700000002,503.93728000000004,3.5482543693044724,-5.062982432805955,-11.756113681191515
2021-09,130.0,11.6,321363.49,4097510.07,11N,37.006791,-119.007756,115.6,6.5,51.18113,4.5669316,255.90565,2.0176006153054447,5.86191142163324,-2.8085573672128827
2021-09,130.0,13.3,321363.49,4097510.07,11N,37.006791,-119.007756,109.9,8.3,51.18113,5.236223300000001,326.77183,1.9181168479417683,7.804391454186478,-2.825150266768317
2021-09,130.0,11.7,321363.49,4097510.07,11N,37.006791,-119.007756,108.6,11.3,51.18113,4.6063017,444.88213,1.8954275676658419,10.70978303310832,-3.6042401950681904
2021-09,123.0,72.3,321363.49,4097510.07,11N,37.006791,-119.007756,305.8,7.1,48.425223,28.4645823,279.52771,5.33721685259866,-5.7585531148242195,4.153199492409229
2021-09,130.0,12.3,321363.49,4097510.07,11N,37.006791,-119.007756,24.9,7.7,51.18113,4.842522300000001,303.14977,0.43458698374658805,3.241975762929681,6.98423891004428
2021-09,132.0,18.0,321363.49,4097510.07,11N,37.006791,-119.007756,268.0,5.7,51.968532,7.0866180000000005,224.40957,4.6774823953448035,-5.696527714008846,-0.19892713120425434
2021-09,122.0,17.3,321363.49,4097510.07,11N,37.006791,-119.007756,73.8,9.9,48.031522,6.811027300000001,389.76399000000004,1.2880529879718152,9.506907488201737,2.76201194978837
2021-09,125.0,10.5,321363.49,4097510.07,11N,37.006791,-119.007756,149.0,18.3,49.212625,4.1338605,720.47283,2.600540585471551,9.425196770853995,-15.686161602848655
2021-09,130.0,68.3,321363.49,4097510.07,11N,37.006791,-119.007756,189.7,12.2,51.18113,26.8897783,480.31521999999995,3.3108895910332428,-2.055570430693026,-12.025582322884015
2021-09,130.0,49.4,321363.49,4097510.07,11N,37.006791,-119.007756,193.7,9.6,51.18113,19.4488294,377.95296,3.380702761113016,-2.273646202229936,-9.326871551977403
2021-09,130.0,15.1,321363.49,4097510.07,11N,37.006791,-119.007756,117.7,11.4,51.18113,5.9448851000000005,448.81914,2.054252529597326,10.09348733360034,-5.299199321260664
2021-09,130.0,60.4,321363.49,4097510.07,11N,37.006791,-119.007756,270.1,18.0,51.18113,23.779540400000002,708.6618,4.714134309636685,-17.999972584439178,0.03141591058618028
2021-09,130.0,99.5,321363.49,4097510.07,11N,37.006791,-119.007756,175.1,2.6,51.18113,39.173249500000004,102.36226,3.056071520242071,0.22208400015715576,-2.5904977700963565
2021-09,130.0,37.6,321363.49,4097510.07,11N,37.006791,-119.007756,223.6,11.0,51.18113,14.803157600000002,433.0711,3.902556207459321,-7.585814981092367,-7.9658904758121425
2021-09,130.0,14.3,321363.49,4097510.07,11N,37.006791,-119.007756,134.8,6.3,51.18113,5.629924300000001,248.03163,2.3527038316883564,4.470295640180081,-4.439195522770647
2021-09,133.0,16.5,321363.49,4097510.07,11N,37.006791,-119.007756,101.0,6.5,52.362233,6.4960665,255.90565,1.7627825445142729,6.380576692409816,-1.2402584699475412
2021-09,130.0,16.9,321363.49,4097510.07,11N,37.006791,-119.007756,112.8,7.8,51.18113,6.6535469,307.08678,1.9687313962496036,7.190532582390305,-3.022621574326402
2021-09,130.0,29.5,321363.49,4097510.07,11N,37.006791,-119.007756,320.9,2.5,51.18113,11.6141795,98.42525,5.600761569649803,-1.5766895185782164,1.9401160176663643
2021-09,128.0,15.3,321363.49,4097510.07,11N,37.006791,-119.007756,349.9,3.0,50.393728,6.023625300000001,118.1103,6.106907052728158,-0.5261001782759638,2.9535095399233096
2021-09,130.0,10.8,321363.49,4097510.07,11N,37.006791,-119.007756,251.0,9.2,51.18113,4.2519708000000005,362.20491999999996,4.380776422505767,-8.698770895513714,-2.995227021005841
2021-09,125.0,15.4,321363.49,4097510.07,11N,37.006791,-119.007756,90.0,8.9,49.212625,6.0629954,350.39389,1.5707963267948966,8.9,5.449678256205722e-16
2021-09,133.0,57.0,321363.49,4097510.07,11N,37.006791,-119.007756,72.6,10.2,52.362233,22.440957,401.57502,1.2671090369478832,9.733251350866023,3.0502160810120844
2021-09,130.0,42.5,321363.49,4097510.07,11N,37.006791,-119.007756,55.1,15.9,51.18113,16.7322925,625.98459,0.9616764178488756,13.040414826392977,9.097119387783708
2021-09,130.0,12.1,321363.49,4097510.07,11N,37.006791,-119.007756,264.6,9.9,51.18113,4.7637821,389.76399000000004,4.618141200776996,-9.856063449570492,-0.9316723018532883
2021-09,130.0,10.6,321363.49,4097510.07,11N,37.006791,-119.007756,222.5,14.0,51.18113,4.1732306,551.1814,3.883357585687383,-9.458262906619241,-10.321882715341737
2021-09,130.0,13.2,321363.49,4097510.07,11N,37.006791,-119.007756,261.3,9.6,51.18113,5.1968532,377.95296,4.560545335461184,-9.489541313363361,-1.4521038743733006
2021-09,130.0,10.0,321363.49,4097510.07,11N,37.006791,-119.007756,165.3,20.6,51.18113,3.9370100000000003,811.0240600000001,2.885029253546627,5.22741365844699,-19.925715707183063
2021-09,130.0,14.0,321363.49,4097510.07,11N,37.006791,-119.007756,14.2,11.4,51.18113,5.511814,448.81914,0.24783675378319478,2.796504199018349,11.051676988804584
2021-09,125.0,21.0,321363.49,4097510.07,11N,37.006791,-119.007756,70.0,10.1,49.212625,8.267721,397.63801,1.2217304763960306,9.490895469937673,3.454403447589255
2021-09,131.0,14.9,321363.49,4097510.07,11N,37.006791,-119.007756,258.3,8.2,51.574831,5.8661449,322.83482,4.508185457901353,-8.029627047098478,-1.6628558219234013
2021-09,130.0,14.5,321363.49,4097510.07,11N,37.006791,-119.007756,68.6,9.7,51.18113,5.7086645,381.88997,1.19729586686811,9.031241413866523,3.5393048080749114
2021-09,130.0,23.9,321363.49,4097510.07,11N,37.006791,-119.007756,195.4,10.2,51.18113,9.4094539,401.57502,3.41037335839692,-2.7086723983654495,-9.833773123187923
2021-09,121.0,12.5,321363.49,4097510.07,11N,37.006791,-119.007756,308.0,8.2,47.637821,4.9212625,322.83482,5.375614096142535,-6.461688179575118,5.0484240976704
2021-09,130.0,15.8,321363.49,4097510.07,11N,37.006791,-119.007756,10.5,10.9,51.18113,6.220475800000001,429.13409,0.1832595714594046,1.9863672278644076,10.717478492447105
2021-09,130.0,10.5,321363.49,4097510.07,11N,37.006791,-119.007756,147.9,6.6,51.18113,4.1338605,259.84265999999997,2.5813419636996136,3.5072306248193463,-5.591004681122105
2021-09,130.0,15.0,321363.49,4097510.07,11N,37.006791,-119.007756,64.6,10.0,51.18113,5.905515,393.701,1.1274826967883367,9.033352928633008,4.289351334031461
2021-09,129.0,11.4,321363.49,4097510.07,11N,37.006791,-119.007756,151.5,21.3,50.787429,4.488191400000001,838.5831300000001,2.644173816771409,10.163481593529664,-18.71880449969986
2021-09,130.0,12.5,321363.49,4097510.07,11N,37.006791,-119.007756,253.3,11.0,51.18113,4.9212625,433.0711,4.420918995301637,-10.536047443298465,-3.16096571834683
2021-09,130.0,14.2,321363.49,4097510.07,11N,37.006791,-119.007756,107.1,3.3,51.18113,5.5905542,129.92132999999998,1.8692476288859268,3.15411694883449,-0.9703330732666025
2021-09,128.0,39.7,321363.49,4097510.07,11N,37.006791,-119.007756,310.7,8.0,50.393728,15.629929700000002,314.9608,5.422737985946382,-6.065074689581218,5.2167872306431375
2021-09,130.0,12.8,321363.49,4097510.07,11N,37.006791,-119.007756,111.0,10.0,51.18113,5.039372800000001,393.701,1.9373154697137058,9.335804264972017,-3.5836794954530027
2021-09,100.0,44.0,321363.49,4097510.07,11N,37.006791,-119.007756,331.1,5.7,39.3701,17.322844,224.40957,5.778785153353225,-2.7547095845535132,4.990147803900102
2021-09,130.0,15.0,321363.49,4097510.07,11N,37.006791,-119.007756,111.8,9.7,51.18113,5.905515,381.88997,1.9512781037296605,9.00631252074486,-3.6022680048372777
2021-09,130.0,14.9,321363.49,4097510.07,11N,37.006791,-119.007756,197.8,10.3,51.18113,5.8661449,405.51203000000004,3.452261260444784,-3.1486616411199897,-9.80693274524403
2021-09,130.0,15.1,321363.49,4097510.07,11N,37.006791,-119.007756,58.2,14.9,51.18113,5.9448851000000005,586.61449,1.0157816246606999,12.663401125504274,7.8516413529004945
2021-11,120.0,25.5,321242.81,4097330.35,11N,37.005149,-119.009069,133.9,16.4,47.24412,10.0393755,645.66964,2.3369958684204075,11.817038231557415,-11.371789983723335
2021-11,130.0,70.8,321242.81,4097330.35,11N,37.005149,-119.009069,37.6,16.0,51.18113,27.8740308,629.9216,0.6562437987498679,9.762322622420282,12.676634293683051
2021-11,130.0,12.2,321242.81,4097330.35,11N,37.005149,-119.009069,41.1,12.6,51.18113,4.8031522,496.06326,0.7173303225696694,8.282928097005607,9.494898743000638
2021-11,127.0,20.4,321242.81,4097330.35,11N,37.005149,-119.009069,306.1,12.3,50.000027,8.0315004,484.25223000000005,5.342452840354643,-9.938275571945772,7.2471151954461135
2021-11,140.0,14.7,321242.81,4097330.35,11N,37.005149,-119.009069,81.4,7.3,55.118140000000004,5.7874047,287.40173,1.4206980111233845,7.217921581643143,1.0916080071390784
2021-11,130.0,45.8,321242.81,4097330.35,11N,37.005149,-119.009069,348.5,7.6,51.18113,18.0315058,299.21276,6.082472443200238,-1.5151963015706997,7.447427755118304
2021-11,130.0,32.8,321242.81,4097330.35,11N,37.005149,-119.009069,160.4,11.6,51.18113,12.9133928,456.69316,2.7995081201989045,3.8912382091029594,-10.92786645233264
2021-11,130.0,23.6,321242.81,4097330.35,11N,37.005149,-119.009069,134.1,15.1,51.18113,9.291343600000001,594.48851,2.340486526924396,10.84370709622415,-10.508283228543945
2021-11,130.0,39.8,321242.81,4097330.35,11N,37.005149,-119.009069,164.9,8.1,51.18113,15.6692998,318.89781,2.8780479365386493,2.110086520005453,-7.820328310121722
2021-11,130.0,55.1,321242.81,4097330.35,11N,37.005149,-119.009069,157.6,19.6,51.18113,21.6929251,771.6539600000001,2.750638901143063,7.468979376465377,-18.121102258801336
2021-11,130.0,12.0,321242.81,4097330.35,11N,37.005149,-119.009069,147.5,4.4,51.18113,4.724412,173.22844,2.5743606466916362,2.3641182767260247,-3.7109223615766975
2021-11,137.0,12.3,321242.81,4097330.35,11N,37.005149,-119.009069,281.5,4.3,53.937037000000004,4.842522300000001,169.29143,4.9131018443640375,-4.213676229869567,0.8572821179939468
2021-11,130.0,25.9,321242.81,4097330.35,11N,37.005149,-119.009069,214.2,7.3,51.18113,10.1968559,287.40173,3.7384952577718535,-4.1032086583205505,-6.037688192204302
2021-11,130.0,11.4,321242.81,4097330.35,11N,37.005149,-119.009069,111.3,5.1,51.18113,4.488191400000001,200.78751,1.9425514574696887,4.7516252606863,-1.8525812754121889
2021-11,130.0,41.5,321242.81,4097330.35,11N,37.005149,-119.009069,125.3,15.4,51.18113,16.3385915,606.29954,2.1868975527488947,12.568518887234468,-8.89900741550598
2021-11,128.0,14.5,321242.81,4097330.35,11N,37.005149,-119.009069,166.7,8.6,50.393728,5.7086645,338.58286,2.909463863074547,1.9784277398177006,-8.369338305882957
2021-11,155.0,28.8,321242.81,4097330.35,11N,37.005149,-119.009069,112.5,15.7,61.023655000000005,11.3385888,618.1105699999999,1.9634954084936207,14.504908660427201,-6.008129888131909
2021-11,120.0,12.4,321242.81,4097330.35,11N,37.005149,-119.009069,121.7,14.7,47.24412,4.881892400000001,578.74047,2.1240656996770992,12.506923308533551,-7.724433270762337
2021-11,130.0,32.4,321242.81,4097330.35,11N,37.005149,-119.009069,227.1,28.0,51.18113,12.7559124,1102.3628,3.9636427312791223,-20.511201166046604,-19.0601843308497
2021-11,135.0,27.3,321242.81,4097330.35,11N,37.005149,-119.009069,265.6,3.4,53.149635,10.748037300000002,133.85834,4.6355944932969395,-3.3899793575715287,-0.2608446956311829
2021-11,130.0,41.5,321242.81,4097330.35,11N,37.005149,-119.009069,173.5,6.6,51.18113,16.3385915,259.84265999999997,3.0281462522101616,0.7471412108681854,-6.557574247465477
2021-11,130.0,44.1,321242.81,4097330.35,11N,37.005149,-119.009069,19.9,12.9,51.18113,17.362214100000003,507.87429000000003,0.34732052114687156,4.390896197748346,12.129716838434403
2021-11,130.0,104.3,321242.81,4097330.35,11N,37.005149,-119.009069,28.2,7.1,51.18113,41.0630143,279.52771,0.4921828490624009,3.355110430570283,6.257254509661445
2021-11,130.0,36.4,321242.81,4097330.35,11N,37.005149,-119.009069,102.2,9.8,51.18113,14.3307164,385.82698000000005,1.7837264955382048,9.57867576400374,-2.070983005262809
2021-11,130.0,47.9,321242.81,4097330.35,11N,37.005149,-119.009069,289.7,16.4,51.18113,18.8582779,645.66964,5.0562188430275725,-15.440116934917421,5.528362238138542
2021-11,130.0,12.0,321242.81,4097330.35,11N,37.005149,-119.009069,113.4,5.2,51.18113,4.724412,204.72452,1.9792033717615698,4.772324053556702,-2.0651690313008597
2021-11,130.0,30.3,321242.81,4097330.35,11N,37.005149,-119.009069,139.7,10.8,51.18113,11.9291403,425.19708,2.438224965036078,6.985329618712966,-8.236817960713433
2021-11,121.0,61.9,321242.81,4097330.35,11N,37.005149,-119.009069,39.9,14.2,47.637821,24.370091900000002,559.05542,0.6963863715457375,9.108584768282041,10.893745155777255
2021-11,130.0,15.1,321242.81,4097330.35,11N,37.005149,-119.009069,349.9,7.3,51.18113,5.9448851000000005,287.40173,6.106907052728158,-1.2801771004715117,7.186873213813386
2021-11,130.0,10.9,321242.81,4097330.35,11N,37.005149,-119.009069,359.5,16.7,51.18113,4.291340900000001,657.48067,6.274458660919615,-0.14573314282283972,16.69936411517166
2021-11,130.0,11.4,321242.81,4097330.35,11N,37.005149,-119.009069,132.6,4.6,51.18113,4.488191400000001,181.10245999999998,2.314306588144481,3.386046600750778,-3.113629460540239
2021-11,130.0,12.1,321151.44,4097118.27,11N,37.003221,-119.010045,126.5,7.0,51.18113,4.7637821,275.5907,2.2078415037728267,5.626998024320522,-4.163759507259388
2021-11,130.0,13.0,321151.44,4097118.27,11N,37.003221,-119.010045,79.3,15.3,51.18113,5.118113,602.36253,1.3840460968315034,15.033975787117313,2.840699215399331
2021-11,130.0,34.8,321151.44,4097118.27,11N,37.003221,-119.010045,33.7,10.1,51.18113,13.700794799999999,397.63801,0.5881759579220891,5.603928717224793,8.402736633517874
2021-11,145.0,14.6,321151.44,4097118.27,11N,37.003221,-119.010045,215.4,6.6,57.086645000000004,5.7480346,259.84265999999997,3.759439208795786,-3.8232557374616802,-5.3798434518084575
2021-11,130.0,14.2,321151.44,4097118.27,11N,37.003221,-119.010045,112.8,4.2,51.18113,5.5905542,165.35442,1.9687313962496036,3.871825236671703,-1.6275654630988319
2021-11,130.0,42.5,321151.44,4097118.27,11N,37.003221,-119.010045,142.2,11.1,51.18113,16.7322925,437.00811,2.4818581963359363,6.803268295548042,-8.770720637370161
2021-11,130.0,21.2,321151.44,4097118.27,11N,37.003221,-119.010045,312.2,12.3,51.18113,8.3464612,484.25223000000005,5.448917924726296,-9.111896534327032,8.262163248672774
2021-11,130.0,16.5,321151.44,4097118.27,11N,37.003221,-119.010045,260.9,8.2,51.18113,6.4960665,322.83482,4.553564018453206,-8.096793215357472,-1.2968961514867656
2021-11,130.0,34.3,321151.44,4097118.27,11N,37.003221,-119.010045,111.6,15.3,51.18113,13.503944299999999,602.36253,1.9477874452256716,14.225580234090248,-5.6323056560755695
2021-11,130.0,16.4,321151.44,4097118.27,11N,37.003221,-119.010045,153.5,6.5,51.18113,6.4566964,255.90565,2.6790804018112957,2.9002857852137582,-5.817073350413162
2021-11,130.0,53.7,321151.44,4097118.27,11N,37.003221,-119.010045,126.9,5.3,51.18113,21.141743700000003,208.66153,2.2148228207808045,4.238328689981579,-3.1822271942271865
2021-11,130.0,58.7,321151.44,4097118.27,11N,37.003221,-119.010045,258.1,7.6,51.18113,23.110248700000003,299.21276,4.504694799397365,-7.436668286773515,-1.5671518090143828
2021-11,130.0,16.6,321151.44,4097118.27,11N,37.003221,-119.010045,237.5,15.2,51.18113,6.535436600000001,598.42552,4.145156973486532,-12.819549976355859,-8.166954046871728
2021-11,128.0,21.1,321151.44,4097118.27,11N,37.003221,-119.010045,44.4,16.4,50.393728,8.307091100000001,645.66964,0.7749261878854823,11.474478784419192,11.717351945977974
2021-11,160.0,7.0,321151.44,4097118.27,11N,37.003221,-119.010045,191.4,10.0,62.992160000000005,2.755907,393.701,3.3405601883171467,-1.9765734037912608,-9.802711746217218
2021-11,127.0,29.5,321151.44,4097118.27,11N,37.003221,-119.010045,44.4,14.9,50.000027,11.6141795,586.61449,0.7749261878854823,10.424983773649146,10.64564292652877
2021-11,132.0,15.6,321151.44,4097118.27,11N,37.003221,-119.010045,64.7,13.3,51.968532,6.1417356000000005,523.62233,1.1292280260403313,12.024297910488354,5.683859583049657
2021-11,130.0,15.4,321151.44,4097118.27,11N,37.003221,-119.010045,101.3,5.7,51.18113,6.0629954,224.40957,1.7680185322702557,5.589503553715694,-1.1168930221823503
2021-11,129.0,41.3,321151.44,4097118.27,11N,37.003221,-119.010045,297.1,8.3,50.787429,16.2598513,326.77183,5.185373207675154,-7.388766278272349,3.7810227300381833
2021-11,130.0,14.5,321151.44,4097118.27,11N,37.003221,-119.010045,34.1,3.0,51.18113,5.7086645,118.1103,0.5951572749300664,1.6819169836897252,2.484181003867483
2021-11,130.0,10.0,321151.44,4097118.27,11N,37.003221,-119.010045,55.5,9.1,51.18113,3.9370100000000003,358.26791,0.9686577348568529,7.499548316460342,5.154296756015978
2021-11,130.0,11.8,321151.44,4097118.27,11N,37.003221,-119.010045,66.2,12.5,51.18113,4.645671800000001,492.12625,1.1554079648202462,11.43699584812281,5.0443162044048755
2021-11,130.0,14.0,321151.44,4097118.27,11N,37.003221,-119.010045,252.7,7.4,51.18113,5.511814,291.33874000000003,4.410447019789671,-7.0652299163207015,-2.2005740681756167
2021-11,130.0,50.3,321151.44,4097118.27,11N,37.003221,-119.010045,156.3,15.2,51.18113,19.8031603,598.42552,2.7279496208671374,6.10960620517059,-13.91807141876133
2021-11,130.0,13.5,321151.44,4097118.27,11N,37.003221,-119.010045,226.4,5.9,51.18113,5.3149635,232.28359000000003,3.9514254265151623,-4.272613982481059,-4.068755308040451
2021-11,130.0,43.2,321151.44,4097118.27,11N,37.003221,-119.010045,150.7,11.2,51.18113,17.007883200000002,440.94512,2.6302111827554544,5.48108345958708,-9.767175851239749
2021-11,130.0,30.2,321151.44,4097118.27,11N,37.003221,-119.010045,228.1,5.3,51.18113,11.889770200000001,208.66153,3.981096023799066,-3.944851195025117,-3.5395125439965467
2021-11,130.0,12.5,321151.44,4097118.27,11N,37.003221,-119.010045,316.7,6.4,51.18113,4.9212625,251.96864000000002,5.5274577410660415,-4.389237458735209,4.657745649006146
2021-11,130.0,25.1,321151.44,4097118.27,11N,37.003221,-119.010045,141.7,5.0,51.18113,9.881895100000001,196.8505,2.4731315500759647,3.0988951589757017,-3.923881852665414
2021-11,130.0,31.5,321151.44,4097118.27,11N,37.003221,-119.010045,108.1,5.2,51.18113,12.4015815,204.72452,1.88670092140587,4.942681804464476,-1.6155174340798044
2021-11,131.0,13.1,321151.44,4097118.27,11N,37.003221,-119.010045,330.0,3.2,51.574831,5.1574831,125.98432000000001,5.759586531581287,-1.6000000000000014,2.771281292110203
2021-11,140.0,22.8,321151.44,4097118.27,11N,37.003221,-119.010045,83.6,6.5,55.118140000000004,8.976382800000001,255.90565,1.4590952546672593,6.459491474543876,0.724548059341117
2021-11,130.0,51.7,321151.44,4097118.27,11N,37.003221,-119.010045,155.5,6.0,51.18113,20.354341700000003,236.2206,2.7139869868511823,2.488159455937435,-5.459767625259259
2021-11,130.0,15.0,321151.44,4097118.27,11N,37.003221,-119.010045,191.4,10.0,51.18113,5.905515,393.701,3.3405601883171467,-1.9765734037912608,-9.802711746217218
2021-11,134.0,15.4,321151.44,4097118.27,11N,37.003221,-119.010045,277.6,19.3,52.755934,6.0629954,759.84293,4.845034003536259,-19.130459926854755,2.5525483319624716
2021-11,130.0,16.4,321151.44,4097118.27,11N,37.003221,-119.010045,2.3,11.0,51.18113,6.4566964,433.0711,0.04014257279586958,0.44144971785815706,10.991138346258905
2021-11,130.0,11.6,321151.44,4097118.27,11N,37.003221,-119.010045,168.4,5.1,51.18113,4.5669316,200.78751,2.939134460358451,1.0254973978444195,-4.995833772956654
2021-11,130.0,15.0,321151.44,4097118.27,11N,37.003221,-119.010045,174.8,4.6,51.18113,5.905515,181.10245999999998,3.0508355324860883,0.41690986890978776,-4.581068233633463
2021-11,130.0,42.4,321151.44,4097118.27,11N,37.003221,-119.010045,136.9,8.0,51.18113,16.6929224,314.9608,2.3893557459802373,5.466190189446393,-5.841298212966019
2021-11,130.0,24.7,321151.44,4097118.27,11N,37.003221,-119.010045,142.5,6.8,51.18113,9.7244147,267.71668,2.4870941840919194,4.139577717259302,-5.394802713980398
2021-11,130.0,55.0,321151.44,4097118.27,11N,37.003221,-119.010045,171.9,6.7,51.18113,21.653555,263.77967,3.000220984178253,0.9440382539818022,-6.633158506700936
2021-11,130.0,43.3,321151.44,4097118.27,11N,37.003221,-119.010045,111.4,4.8,51.18113,17.0472533,188.97648,1.9442967867216832,4.469067916140135,-1.7514085648205744
2021-11,130.0,20.5,321151.44,4097118.27,11N,37.003221,-119.010045,242.0,18.2,51.18113,8.0708705,716.53582,4.223696789826278,-16.069646190032472,-8.544382442703212
2021-11,130.0,19.9,321151.44,4097118.27,11N,37.003221,-119.010045,320.3,6.6,51.18113,7.8346499,259.84265999999997,5.590289594137838,-4.215867595602943,5.078037063309508
2021-11,130.0,32.4,321151.44,4097118.27,11N,37.003221,-119.010045,126.7,10.7,51.18113,12.7559124,421.26007,2.2113321622768156,8.578999393408166,-6.394589072638076
2021-11,130.0,40.8,321151.44,4097118.27,11N,37.003221,-119.010045,18.4,4.3,51.18113,16.0630008,169.29143,0.32114058236695664,1.3572908588725405,4.080166850071335
2021-11,130.0,10.4,321151.44,4097118.27,11N,37.003221,-119.010045,297.7,3.8,51.18113,4.094490400000001,149.60638,5.195845183187119,-3.3644957778667806,1.7663997737535542
2021-11,120.0,26.4,321151.44,4097118.27,11N,37.003221,-119.010045,337.5,4.3,47.24412,10.3937064,169.29143,5.8904862254808625,-1.6455387591698851,3.9726819897985335
2021-11,130.0,43.0,321151.44,4097118.27,11N,37.003221,-119.010045,64.0,11.7,51.18113,16.929143,460.63016999999996,1.117010721276371,10.515890341700253,5.128942417432206
2021-11,130.0,42.7,321151.44,4097118.27,11N,37.003221,-119.010045,297.4,5.4,51.18113,16.811032700000002,212.59854,5.1906091954311355,-4.794203079736569,2.485078837832796
2021-11,130.0,37.4,321151.44,4097118.27,11N,37.003221,-119.010045,36.1,12.0,51.18113,14.7244174,472.4412,0.630063859969953,7.070356288240105,9.695878606776366
2021-11,126.0,28.5,321151.44,4097118.27,11N,37.003221,-119.010045,288.8,12.5,49.606326,11.2204785,492.12625,5.040510879759624,-11.833115751446204,4.028321190381386
