uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"c483d985-faf5-43a5-af9c-57488d8f8ba8","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","21_400","NEON.PLA.D17.TEAK.01850","1","ok","single bole tree","Live",41.5,130,"noChange",22.9,,,,6.5,5.7,"Partially shaded",,,,,,"2021-06-15","2021-06-15",41.1,22.33,137,23.70,"ok",41.14,,"0000-0002-4224-8173","0000-0003-1699-6511","64510dd0-3920-46e1-b1fe-ab9ea6f57e9e",
"a7e916e3-d31e-42d3-9579-c9a511cc72fb","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","31_100","NEON.PLA.D17.TEAK.01823","1","ok","sapling","Live",,,"noChange",0.6,,,,,,"Partially shaded",,1.8,10,,,,,,,,,,,,"0000-0002-4224-8173","0000-0003-1699-6511","ff895bd3-4cef-4d6d-a018-868d4e616b9c",
"b53c169f-a2e5-4c69-8077-27774f567432","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","31_100","NEON.PLA.D17.TEAK.01821","1","ok","small tree","Live",1.3,130,"noChange",1.8,,,,0.9,0.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-4224-8173","0000-0003-1699-6511","0a5e2023-aa64-4e56-b28f-caa532096309",
"62a02afe-1ce8-4485-a000-3886ab502ea7","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","31_100","NEON.PLA.D17.TEAK.01841","1","ok","small tree","Live",4.2,130,"noChange",2.8,,,,1.4,1.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-4224-8173","0000-0003-1699-6511","7a75a8ab-1ec9-48e6-8998-fa2632cebd96",
"71877e31-7a99-4ed2-bfa0-c38b79d92b05","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","21_400","NEON.PLA.D17.TEAK.01864","1",,,"Lost, presumed dead",,,"noChange",,,,,,,,,,,,,,,,,,,,,"Lost; likely downed","0000-0002-4224-8173","0000-0003-1699-6511","d64cf644-4053-4cd8-b636-cb880620fa15",
"7c0bd175-29d1-411e-970b-bb49744245f3","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","41_400","NEON.PLA.D17.TEAK.01900","1","ok","single bole tree","Live",14.5,128,"noChange",6.8,,,,3.2,2.6,"Mostly shaded",,,,,,,,,,,,,,"Apparent change in measurementHeight from 2015 due to duff layer changes","0000-0002-4224-8173","0000-0003-1699-6511","a82a54bf-a5ab-4c53-bb46-53e8b38f9c9a",
"3f032da7-64e2-46ca-a484-eb83ecb88c36","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","31_100","NEON.PLA.D17.TEAK.01858","1","ok","sapling","Live",,,"noChange",1.3,,,,,,"Partially shaded",,1.3,10,,,,,,,,,,,,"0000-0002-4224-8173","0000-0003-1699-6511","6d4263ed-de4b-4a0c-bf70-af5d6a2c4db9",
"0bb2fb1b-177b-4320-9ab6-ff96110b3489","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","31_100","NEON.PLA.D17.TEAK.01829","1","ok","small tree","Live, physically damaged",2.1,134,"noChange",2.7,,,,1.3,1.0,"Partially shaded",,,,,,,,,,,,,,"Drought induced yellowing | Apparent change in measurementHeight from 2015 due to duff layer changes","0000-0002-4224-8173","0000-0003-1699-6511","e98f5350-326b-4ca8-8860-a38719e4127f",
"d8d1a760-7181-4163-8b74-99edf6675eb1","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","21_400","NEON.PLA.D17.TEAK.01849","1","ok","single bole tree","Live",28.8,155,"noChange",16.1,,,,3.6,3.1,"Partially shaded",,,,,,"2021-06-16","2021-06-16",28.8,28.89,149,30.10,"ok",28.84,,"0000-0002-4224-8173","0000-0003-1699-6511","ddd7ef92-817f-4fb4-9c84-773be20b682d",
"5ab11b84-8ab6-4355-894d-2bf952377926","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","31_100","NEON.PLA.D17.TEAK.09023","1","ok","sapling","Live",,,"noChange",0.3,,,,,,"Partially shaded",,1.0,10,,,,,,,,,,,,"0000-0002-4224-8173","0000-0003-1699-6511","afc0fb8d-c80c-4c10-b08d-8d00ecedb605",
"dfe8a724-30a8-491e-9b4f-d6a0ff14d0e1","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","21_100","NEON.PLA.D17.TEAK.01881","1","ok","small tree","Live",1.7,142,"noChange",1.9,,,,1.1,0.9,"Mostly shaded",,,,,,,,,,,,,,"Apparent change in measurementHeight from 2015 due to duff layer changes","0000-0002-4224-8173","0000-0003-1699-6511","4d61564b-a89a-4863-acd0-711eb2433949",
"305cd387-8f08-4817-872b-de93ad2f6a2d","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","31_100","NEON.PLA.D17.TEAK.01832","1","ok","sapling","Live",,,"noChange",1.6,,,,,,"Partially shaded",,2.7,10,,,,,,,,,,,,"0000-0002-4224-8173","0000-0003-1699-6511","013cc90f-6b13-4104-9b15-a6b95d351e9c",
"4da46726-4635-4b93-ae61-e116ad115a36","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","41_100","NEON.PLA.D17.TEAK.01895","1","ok","small tree","Live",1.0,130,"noChange",1.7,,,,1.2,0.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-4224-8173","0000-0003-1699-6511","d517a20a-838e-4997-a3e6-53a407bb0852",
"3c9dde81-137e-48e4-a0b5-1fb2b34ff587","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","21_400","NEON.PLA.D17.TEAK.01851","1","ok","single bole tree","Live",12.4,120,"noChange",6.9,,,,2.6,2.1,"Mostly shaded",,,,,,,,,,,,,,"Apparent change in measurementHeight from 2015 due to duff layer changes","0000-0002-4224-8173","0000-0003-1699-6511","755a8c65-a878-4284-ae21-402626b1a7a6",
"e0ca6ca7-fa23-4fc0-948a-ee08f150ac54","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","41_100","NEON.PLA.D17.TEAK.01893","1","ok","small tree","Live",7.9,120,"noChange",3.9,,,,2.0,1.8,"Mostly shaded",,,,,,,,,,,,,,"Apparent change in measurementHeight from 2015 due to duff layer changes","0000-0002-4224-8173","0000-0003-1699-6511","291823c7-8436-4532-86cf-dd1aaf3dd981",
"8f109a72-d93d-4e05-9ad1-067408bb5ece","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","31_100","NEON.PLA.D17.TEAK.01840","1","ok","small tree","Live",3.1,137,"noChange",2.4,,,,1.4,1.1,"Partially shaded",,,,,,,,,,,,,,"Apparent change in measurementHeight from 2015 due to duff layer changes","0000-0002-4224-8173","0000-0003-1699-6511","3b83ee4b-86e2-4343-90f9-a45eed46d7db",
"26dcdff0-2f4a-4c6d-9956-18f6b9150d94","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","31_100","NEON.PLA.D17.TEAK.01861","1","ok","small tree","Live",8.7,135,"noChange",7.2,,,,2.1,2.0,"Partially shaded",,,,,,,,,,,,,,"Apparent change in measurementHeight from 2015 due to duff layer changes","0000-0002-4224-8173","0000-0003-1699-6511","357cd3d1-f8da-41f2-995e-2f3cb0cbff9c",
"cb603afd-434d-417d-bf95-f1a3dc75e3cd","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","31_100","NEON.PLA.D17.TEAK.01828","1","ok","small tree","Live",1.4,130,"noChange",1.8,,,,1.3,1.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-4224-8173","0000-0003-1699-6511","f44d52aa-bd39-4c99-8071-140d9cc4ce06",
"9611610e-4a67-4870-8ade-d6653dfcd1a4","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","41_100","NEON.PLA.D17.TEAK.01907","1","ok","small tree","Live",3.2,120,"noChange",2.1,,,,1.5,1.4,"Partially shaded",,,,,,,,,,,,,,"Apparent change in measurementHeight from 2015 due to duff layer changes","0000-0002-4224-8173","0000-0003-1699-6511","c3de3da8-5178-4a5e-8aa2-dd88582c0c80",
"f6ecdbf8-1aca-4b14-b047-cc87351a38de","TEAK_047.basePlot.vst","2021-11-11","vst_TEAK_2021","D17","TEAK","TEAK_047","51_100","NEON.PLA.D17.TEAK.01888","1","ok","small tree","Live",2.4,130,"noChange",2.0,,,,1.0,0.9,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-4224-8173","0000-0003-1699-6511","ff90facd-b817-4f0d-8fe7-38bcc100fc42",
